unique_id,business_name,address,pin_code,pan,gstin,source_system,name_norm,addr_norm,pan_valid,gstin_valid,pan_clean,gstin_clean
BBMP/560100/0146,Metals Indian Enterprises,"Industrial Road, Hosur Road, Bengaluru, 560100",560100,RSECP3958F,,BBMP,enterprises indian metals,"industrial road, hosur road, bangalore, 560100",True,False,RSECP3958F,
BBMP/560058/0148,Star Auto Parts Private Limited,"Factory Road, Yeshwanthpur, Bengaluru, 560058",560058,XXIAE3063Q,29XXIAE3063Q2ZJ,BBMP,auto limited parts private star,"factory road, yeshwanthpur, bangalore, 560058",True,True,XXIAE3063Q,29XXIAE3063Q2ZJ
BBMP/560058/0149,Ceramics Mahalaxmi Group,"659/6, Service Road, Peenya, Bengaluru, 560058",560058,IGYFP2969N,29IGYFP2969N2ZO,BBMP,ceramics group mahalaxmi,"659 6, service road, peenya, bangalore, 560058",True,True,IGYFP2969N,29IGYFP2969N2ZO
BBMP/560100/0151,Ceramics Infosys Group,"Factory Road, Electronic City Phase 2, Bengaluru, 560100",560100,UJMAN5491E,29UJMAN5491E2ZW,BBMP,ceramics group infosys,"factory road, electronic city phase 2, bangalore, 560100",True,True,UJMAN5491E,29UJMAN5491E2ZW
BBMP/560100/0152,Janatha Metals Inds,"897/9, 2nd Cross, Hosur Road, Bengaluru, 560100",560100,,,BBMP,industries janatha metals,"897 9, 2nd cross, hosur road, bangalore, 560100",False,False,,
BBMP/560100/0153,Titan Textiles Works,"523/4, 2nd Cross, Bommanahalli, Bengaluru, 560100",560100,,,BBMP,textiles titan works,"523 4, 2nd cross, bommanahalli, bangalore, 560100",False,False,,
BBMP/560058/0154,Mphasis Paints Mfg,"663/7, 3rd Main, Peenya, Bengaluru, 560058",560058,XVFCK8437X,29XVFCK8437X4Z9,BBMP,manufacturing mphasis paints,"663 7, 3rd main, peenya, bangalore, 560058",True,True,XVFCK8437X,29XVFCK8437X4Z9
BBMP/560058/0155,Engg Southern Works,"424/4, Main Road, Peenya, Bengaluru, B'lore",560058,ZBPCI5635I,29ZBPCI5635I8ZT,BBMP,engineering southern works,"424 4, main road, peenya, bangalore, bangalore",True,True,ZBPCI5635I,29ZBPCI5635I8ZT
BBMP/560100/0156,KS Leather Ltd,"166/3, Main Road, Bommanahalli, Bengaluru, B'lore",560100,NFOHL6718M,29NFOHL6718M7ZK,BBMP,ks leather limited,"166 3, main road, bommanahalli, bangalore, bangalore",True,True,NFOHL6718M,29NFOHL6718M7ZK
BBMP/560100/0157,Shree Metals Traders,"237/7, 3rd Main, Electronic City Phase 2, Bengaluru, B'lore",560100,ZXNCZ0106P,29ZXNCZ0106P6Z5,BBMP,metals shree traders,"237 7, 3rd main, electronic city phase 2, bangalore, bangalore",True,True,ZXNCZ0106P,29ZXNCZ0106P6Z5
BBMP/560058/0158,Textiles Royal Group,"Cross Road, Rajajinagar Industrial Estate, Bengaluru, 560058",560058,ESGHV5033C,,BBMP,group royal textiles,"cross road, rajajinagar industrial estate, bangalore, 560058",True,False,ESGHV5033C,
BBMP/560058/0160,New Furniture Factory,"231/5, 1st Cross, BEL Road, Bengaluru, B'lore",560058,AHAAV5816A,29AHAAV5816A2ZH,BBMP,factory furniture new,"231 5, 1st cross, bel road, bangalore, bangalore",True,True,AHAAV5816A,29AHAAV5816A2ZH
BBMP/560058/0161,Star Paper & Co,"213/3, 1st Cross, Peenya Industrial Area, Bengaluru, B'lore",560058,IPEPV3498T,,BBMP,company paper star,"213 3, 1st cross, peenya industrial area, bangalore, bangalore",True,False,IPEPV3498T,
BBMP/560100/0163,Valves Sunrise Private Limited,"Main Road, Bommanahalli, Bengaluru, 560100",560100,,,BBMP,limited private sunrise valves,"main road, bommanahalli, bangalore, 560100",False,False,,
BBMP/560100/0164,Infosys Motors Limited,"63/4, 2nd Cross, Electronic City Phase 2, Bengaluru, B'lore",560100,WUGCV7039C,,BBMP,infosys limited motors,"63 4, 2nd cross, electronic city phase 2, bangalore, bangalore",True,False,WUGCV7039C,
BBMP/560058/0166,JSW Chemicals & Co,"160/9, Main Road, Peenya, Bengaluru, B'lore",560058,PIPCX4483N,,BBMP,chemicals company jsw,"160 9, main road, peenya, bangalore, bangalore",True,False,PIPCX4483N,
BBMP/560100/0167,Valves New Ltd,"Main Road, Hosur Road, Bengaluru, B'lore",560100,YOFAT2323E,,BBMP,limited new valves,"main road, hosur road, bangalore, bangalore",True,False,YOFAT2323E,
BBMP/560058/0168,Bangalore Motors Pvt. Ltd.,"105/9, Ring Road, BEL Road, Bengaluru, 560058",560058,,,BBMP,bangalore limited motors private,"105 9, ring road, bel road, bangalore, 560058",False,False,,
BBMP/560058/0169,Textiles Royal Enterp,"Ring Road, Peenya Industrial Area, Bengaluru, B'lore",560058,MPWCC6349E,29MPWCC6349E3ZO,BBMP,enterprises royal textiles,"ring road, peenya industrial area, bangalore, bangalore",True,True,MPWCC6349E,29MPWCC6349E3ZO
BBMP/560058/0170,Srinivasa Electricals Private Limited,"Industrial Road, Peenya Industrial Area, Bengaluru, 560058",560058,KJCFX6444I,,BBMP,electricals limited private srinivasa,"industrial road, peenya industrial area, bangalore, 560058",True,False,KJCFX6444I,
BBMP/560058/0171,Infosys Fabrics Private Limited,"1st Cross, Peenya 1st Stage, Bengaluru, 560058",560058,PHDHE4255P,29PHDHE4255P8Z5,BBMP,fabrics infosys limited private,"1st cross, peenya 1st stage, bangalore, 560058",True,True,PHDHE4255P,29PHDHE4255P8Z5
BBMP/560100/0172,Bangalore Auto Parts Manufacturers,"632/1, Factory Road, Hosur Road, Bengaluru, 560100",560100,BHNHY1962K,29BHNHY1962K4ZQ,BBMP,auto bangalore manufacturers parts,"632 1, factory road, hosur road, bangalore, 560100",True,True,BHNHY1962K,29BHNHY1962K4ZQ
BBMP/560100/0173,Bangalore Garments Works,"Cross Road, Neeladri Nagar, Bengaluru, 560100",560100,BYNFE2455S,29BYNFE2455S2ZS,BBMP,bangalore garments works,"cross road, neeladri nagar, bangalore, 560100",True,True,BYNFE2455S,29BYNFE2455S2ZS
BBMP/560100/0174,Chemicals Lakshmi Factory,"258/5, Ring Road, Electronic City Phase 1, Bengaluru, B'lore",560100,JHZAK6074N,29JHZAK6074N8ZD,BBMP,chemicals factory lakshmi,"258 5, ring road, electronic city phase 1, bangalore, bangalore",True,True,JHZAK6074N,29JHZAK6074N8ZD
BBMP/560058/0176,Global Pharmaceuticals Traders,"Main Road, Yeshwanthpur, Bengaluru, 560058",560058,NUUAS1897Z,29NUUAS1897Z6ZI,BBMP,global pharmaceuticals traders,"main road, yeshwanthpur, bangalore, 560058",True,True,NUUAS1897Z,29NUUAS1897Z6ZI
BBMP/560058/0177,Chemicals Srinivasa Manufacturers,"663/1, Service Road, Peenya 1st Stage, Bengaluru, B'lore",560058,,,BBMP,chemicals manufacturers srinivasa,"663 1, service road, peenya 1st stage, bangalore, bangalore",False,False,,
BBMP/560100/0178,New Plastics Ltd,"234/2, Ring Road, Bommanahalli, Bengaluru, 560100",560100,PIHPJ2352S,,BBMP,limited new plastics,"234 2, ring road, bommanahalli, bangalore, 560100",True,False,PIHPJ2352S,
BBMP/560100/0179,Infosys Valves Corporation,"2nd Cross, Hosur Road, Bengaluru, B'lore",560100,FHQFZ0046S,29FHQFZ0046S4Z8,BBMP,corporation infosys valves,"2nd cross, hosur road, bangalore, bangalore",True,True,FHQFZ0046S,29FHQFZ0046S4Z8
BBMP/560100/0181,Premier Fabrics Limited,"3rd Main, Electronic City Phase 2, Bengaluru, 560100",560100,CGSPT0498S,29CGSPT0498S9ZI,BBMP,fabrics limited premier,"3rd main, electronic city phase 2, bangalore, 560100",True,True,CGSPT0498S,29CGSPT0498S9ZI
BBMP/560100/0182,Royal Auto Parts Traders,"168/3, Cross Road, Neeladri Nagar, Bengaluru, B'lore",560100,PLLFJ4084J,29PLLFJ4084J4Z9,BBMP,auto parts royal traders,"168 3, cross road, neeladri nagar, bangalore, bangalore",True,True,PLLFJ4084J,29PLLFJ4084J4Z9
BBMP/560058/0183,Bangalore Plastics Limited,"163/7, Factory Road, Rajajinagar Industrial Estate, Bengaluru, 560058",560058,WPQFL0120W,,BBMP,bangalore limited plastics,"163 7, factory road, rajajinagar industrial estate, bangalore, 560058",True,False,WPQFL0120W,
BBMP/560100/0184,Wipro Electronics Ent,"Cross Road, Electronic City Phase 1, Bengaluru, 560100",560100,GVNAS6770E,29GVNAS6770E8Z0,BBMP,electronics enterprises wipro,"cross road, electronic city phase 1, bangalore, 560100",True,True,GVNAS6770E,29GVNAS6770E8Z0
BBMP/560100/0185,Pharmaceuticals Mahalaxmi Corporation,"934/6, Main Road, Neeladri Nagar, Bengaluru, 560100",560100,JGNHK0212X,29JGNHK0212X2ZU,BBMP,corporation mahalaxmi pharmaceuticals,"934 6, main road, neeladri nagar, bangalore, 560100",True,True,JGNHK0212X,29JGNHK0212X2ZU
BBMP/560058/0186,Raghavendra Textiles Limited,"Service Road, Peenya Industrial Area, Bengaluru, B'lore",560058,EINAX3453Z,29EINAX3453Z1ZB,BBMP,limited raghavendra textiles,"service road, peenya industrial area, bangalore, bangalore",True,True,EINAX3453Z,29EINAX3453Z1ZB
BBMP/560100/0187,Star Foods International,"Cross Road, Kudlu Gate, Bengaluru, B'lore",560100,HOYAQ6939X,29HOYAQ6939X4ZZ,BBMP,foods international star,"cross road, kudlu gate, bangalore, bangalore",True,True,HOYAQ6939X,29HOYAQ6939X4ZZ
BBMP/560058/0188,Indian Rubber Entp,"104/4, 3rd Main, Peenya 1st Stage, Bengaluru, 560058",560058,ZLZCJ8145P,29ZLZCJ8145P9Z6,BBMP,enterprises indian rubber,"104 4, 3rd main, peenya 1st stage, bangalore, 560058",True,True,ZLZCJ8145P,29ZLZCJ8145P9Z6
BBMP/560100/0189,Paints National International,"731/1, Factory Road, Bommanahalli, Bengaluru, B'lore",560100,PHMFW8212T,,BBMP,international national paints,"731 1, factory road, bommanahalli, bangalore, bangalore",True,False,PHMFW8212T,
BBMP/560058/0190,Global Textiles Co,"694/7, Cross Road, Rajajinagar Industrial Estate, Bengaluru, B'lore",560058,VCHFA0499B,,BBMP,company global textiles,"694 7, cross road, rajajinagar industrial estate, bangalore, bangalore",True,False,VCHFA0499B,
BBMP/560100/0192,Mahalaxmi Cables Group,"727/9, Factory Road, Hosur Road, Bengaluru, 560100",560100,BYSCG5728J,29BYSCG5728J8Z5,BBMP,cables group mahalaxmi,"727 9, factory road, hosur road, bangalore, 560100",True,True,BYSCG5728J,29BYSCG5728J8Z5
BBMP/560100/0193,Motors Modern Private Limited,"913/1, Main Road, Kudlu Gate, Bengaluru, 560100",560100,FFCPT5723X,,BBMP,limited modern motors private,"913 1, main road, kudlu gate, bangalore, 560100",True,False,FFCPT5723X,
BBMP/560100/0194,United Electricals Entp,"531/7, 3rd Main, Neeladri Nagar, Bengaluru, B'lore",560100,LZJFS4433Z,,BBMP,electricals enterprises united,"531 7, 3rd main, neeladri nagar, bangalore, bangalore",True,False,LZJFS4433Z,
BBMP/560100/0195,Foods Sunrise Traders,"375/8, Cross Road, Electronic City Phase 1, Bengaluru, B'lore",560100,WRDHX3190S,29WRDHX3190S9Z0,BBMP,foods sunrise traders,"375 8, cross road, electronic city phase 1, bangalore, bangalore",True,True,WRDHX3190S,29WRDHX3190S9Z0
BBMP/560100/0197,Printing Premier Group,"Industrial Road, Electronic City Phase 1, Bengaluru, B'lore",560100,,,BBMP,group premier printing,"industrial road, electronic city phase 1, bangalore, bangalore",False,False,,
BBMP/560100/0198,Infosys Beverages Factory,"Ring Road, Kudlu Gate, Bengaluru, B'lore",560100,IWLFI1376W,29IWLFI1376W5Z4,BBMP,beverages factory infosys,"ring road, kudlu gate, bangalore, bangalore",True,True,IWLFI1376W,29IWLFI1376W5Z4
BBMP/560058/0200,Janatha Valves International,"172/9, Main Road, Peenya, Bengaluru, 560058",560058,OZUPZ8262W,,BBMP,international janatha valves,"172 9, main road, peenya, bangalore, 560058",True,False,OZUPZ8262W,
BBMP/560058/0203,Furniture Peoples Corporation,"Industrial Road, Yeshwanthpur, Bengaluru, 560058",560058,DPKCU5594Z,,BBMP,corporation furniture peoples,"industrial road, yeshwanthpur, bangalore, 560058",True,False,DPKCU5594Z,
BBMP/560100/0204,Textiles Indian Pvt Ltd,"964/6, Main Road, Kudlu Gate, Bengaluru, 560100",560100,GJUCA3078P,29GJUCA3078P2ZP,BBMP,indian limited private textiles,"964 6, main road, kudlu gate, bangalore, 560100",True,True,GJUCA3078P,29GJUCA3078P2ZP
BBMP/560058/0205,Paper Royal Pvt Ltd,"697/4, Factory Road, Rajajinagar Industrial Estate, Bengaluru, 560058",560058,EXZAI1492Z,29EXZAI1492Z8ZB,BBMP,limited paper private royal,"697 4, factory road, rajajinagar industrial estate, bangalore, 560058",True,True,EXZAI1492Z,29EXZAI1492Z8ZB
BBMP/560100/0206,Auto Venkateshwara Parts Corporation,"Main Road, Bommanahalli, Bengaluru, 560100",560100,VNBPU2317B,29VNBPU2317B4ZK,BBMP,auto corporation parts venkateshwara,"main road, bommanahalli, bangalore, 560100",True,True,VNBPU2317B,29VNBPU2317B4ZK
BBMP/560058/0207,Sri Beverages Works,"353/2, 3rd Main, Peenya Industrial Area, Bengaluru, 560058",560058,MFFFY1935C,,BBMP,beverages sri works,"353 2, 3rd main, peenya industrial area, bangalore, 560058",True,False,MFFFY1935C,
BBMP/560058/0209,Cables Shree Traders,"98/9, Cross Road, BEL Road, Bengaluru, 560058",560058,,,BBMP,cables shree traders,"98 9, cross road, bel road, bangalore, 560058",False,False,,
BBMP/560058/0210,Textiles JSW Factory,"Service Road, Peenya, Bengaluru, B'lore",560058,QXZFY1514T,29QXZFY1514T9ZT,BBMP,factory jsw textiles,"service road, peenya, bangalore, bangalore",True,True,QXZFY1514T,29QXZFY1514T9ZT
BBMP/560058/0211,Cables New Indus,"52/8, Cross Road, Peenya 1st Stage, Bengaluru, B'lore",560058,,,BBMP,cables industries new,"52 8, cross road, peenya 1st stage, bangalore, bangalore",False,False,,
BBMP/560058/0213,Textiles Venkateshwara Mfrs,"59/3, 3rd Main, Peenya 2nd Stage, Bengaluru, B'lore",560058,,,BBMP,manufacturers textiles venkateshwara,"59 3, 3rd main, peenya 2nd stage, bangalore, bangalore",False,False,,
BBMP/560100/0215,Fabrics National Limited,"1st Cross, Kudlu Gate, Bengaluru, B'lore",560100,RVXAL3793H,,BBMP,fabrics limited national,"1st cross, kudlu gate, bangalore, bangalore",True,False,RVXAL3793H,
BBMP/560058/0216,Lakshmi Paints Co,"3rd Main, Peenya, Bengaluru, B'lore",560058,JEYCR6715K,29JEYCR6715K3ZC,BBMP,company lakshmi paints,"3rd main, peenya, bangalore, bangalore",True,True,JEYCR6715K,29JEYCR6715K3ZC
BBMP/560058/0217,Mahalaxmi Garments International,"Ring Road, Rajajinagar Industrial Estate, Bengaluru, 560058",560058,OJDFE5931U,,BBMP,garments international mahalaxmi,"ring road, rajajinagar industrial estate, bangalore, 560058",True,False,OJDFE5931U,
BBMP/560100/0218,Bangalore Valves P Limited,"797/6, Service Road, Bommanahalli, Bengaluru, 560100",560100,SBRAP4882E,,BBMP,bangalore limited p valves,"797 6, service road, bommanahalli, bangalore, 560100",True,False,SBRAP4882E,
BBMP/560100/0219,Titan Metals Co,"3rd Main, Electronic City Phase 1, Bengaluru, 560100",560100,JKQAH1758C,,BBMP,company metals titan,"3rd main, electronic city phase 1, bangalore, 560100",True,False,JKQAH1758C,
BBMP/560100/0221,Beverages Infosys Manufacturers,"549/2, Service Road, Bommanahalli, Bengaluru, 560100",560100,HZEHK1132C,29HZEHK1132C3Z4,BBMP,beverages infosys manufacturers,"549 2, service road, bommanahalli, bangalore, 560100",True,True,HZEHK1132C,29HZEHK1132C3Z4
BBMP/560058/0223,Bangalore Printing Corporation,"Ring Road, Rajajinagar Industrial Estate, Bengaluru, B'lore",560058,TOWCY0336H,29TOWCY0336H4Z5,BBMP,bangalore corporation printing,"ring road, rajajinagar industrial estate, bangalore, bangalore",True,True,TOWCY0336H,29TOWCY0336H4Z5
BBMP/560100/0224,Rubber Royal Group,"Cross Road, Electronic City Phase 1, Bengaluru, 560100",560100,FRGAO4475U,29FRGAO4475U5ZV,BBMP,group royal rubber,"cross road, electronic city phase 1, bangalore, 560100",True,True,FRGAO4475U,29FRGAO4475U5ZV
BBMP/560058/0225,Infosys Chemicals International,"Ring Road, Peenya 1st Stage, Bengaluru, 560058",560058,YMAFF5342A,29YMAFF5342A7ZJ,BBMP,chemicals infosys international,"ring road, peenya 1st stage, bangalore, 560058",True,True,YMAFF5342A,29YMAFF5342A7ZJ
BBMP/560058/0226,Pharmaceuticals Modern Co,"776/9, 2nd Cross, BEL Road, Bengaluru, B'lore",560058,OSZPR8414U,29OSZPR8414U1ZJ,BBMP,company modern pharmaceuticals,"776 9, 2nd cross, bel road, bangalore, bangalore",True,True,OSZPR8414U,29OSZPR8414U1ZJ
BBMP/560100/0227,Bengaluru Foods Mfr,"Cross Road, Neeladri Nagar, Bengaluru, 560100",560100,OKUAK5578H,,BBMP,bangalore foods manufacturer,"cross road, neeladri nagar, bangalore, 560100",True,False,OKUAK5578H,
BBMP/560100/0228,Mphasis Printing Factory,"1st Cross, Electronic City Phase 1, Bengaluru, 560100",560100,NFOAL6197T,,BBMP,factory mphasis printing,"1st cross, electronic city phase 1, bangalore, 560100",True,False,NFOAL6197T,
BBMP/560058/0229,Global Foods Group,"37/9, Service Road, Rajajinagar Industrial Estate, Bengaluru, B'lore",560058,,,BBMP,foods global group,"37 9, service road, rajajinagar industrial estate, bangalore, bangalore",False,False,,
BBMP/560058/0230,Shree Motors Enterp,"527/3, Cross Road, Peenya, Bengaluru, B'lore",560058,RZXHN5293Q,,BBMP,enterprises motors shree,"527 3, cross road, peenya, bangalore, bangalore",True,False,RZXHN5293Q,
BBMP/560100/0231,Wipro Rubber Inds,"Service Road, Neeladri Nagar, Bengaluru, 560100",560100,,,BBMP,industries rubber wipro,"service road, neeladri nagar, bangalore, 560100",False,False,,
BBMP/560058/0232,KS Foundry Ltd,"1st Cross, Peenya Industrial Area, Bengaluru, 560058",560058,,,BBMP,foundry ks limited,"1st cross, peenya industrial area, bangalore, 560058",False,False,,
BBMP/560058/0233,Balaji Furniture Group,"990/1, Factory Road, Rajajinagar Industrial Estate, Bengaluru, 560058",560058,YZGHY2839T,29YZGHY2839T8ZZ,BBMP,balaji furniture group,"990 1, factory road, rajajinagar industrial estate, bangalore, 560058",True,True,YZGHY2839T,29YZGHY2839T8ZZ
BBMP/560058/0234,Star Rubber Pvt Ltd,"110/9, Cross Road, Peenya, Bengaluru, 560058",560058,,,BBMP,limited private rubber star,"110 9, cross road, peenya, bangalore, 560058",False,False,,
BBMP/560058/0235,Modern Metals Co,"152/5, Cross Road, BEL Road, Bengaluru, 560058",560058,TKGCM4407A,29TKGCM4407A3ZR,BBMP,company metals modern,"152 5, cross road, bel road, bangalore, 560058",True,True,TKGCM4407A,29TKGCM4407A3ZR
BBMP/560100/0238,Modern Engineering Industries,"448/6, Factory Road, Bommanahalli, Bengaluru, B'lore",560100,OQOAX5818J,,BBMP,engineering industries modern,"448 6, factory road, bommanahalli, bangalore, bangalore",True,False,OQOAX5818J,
BBMP/560058/0241,Sunrise Fabrics Ltd,"484/1, 2nd Cross, Peenya, Bengaluru, 560058",560058,ZUOPZ0288X,,BBMP,fabrics limited sunrise,"484 1, 2nd cross, peenya, bangalore, 560058",True,False,ZUOPZ0288X,
BBMP/560058/0242,Mphasis Beverages Works,"Industrial Road, BEL Road, Bengaluru, B'lore",560058,TJOHL6072J,29TJOHL6072J4ZX,BBMP,beverages mphasis works,"industrial road, bel road, bangalore, bangalore",True,True,TJOHL6072J,29TJOHL6072J4ZX
BBMP/560100/0244,Titan Motors Enterprises,"Service Road, Electronic City Phase 1, Bengaluru, 560100",560100,YNHFP1308J,29YNHFP1308J2ZQ,BBMP,enterprises motors titan,"service road, electronic city phase 1, bangalore, 560100",True,True,YNHFP1308J,29YNHFP1308J2ZQ
BBMP/560100/0247,Lakshmi Leather Works,"Industrial Road, Hosur Road, Bengaluru, 560100",560100,AHQAP4589F,,BBMP,lakshmi leather works,"industrial road, hosur road, bangalore, 560100",True,False,AHQAP4589F,
BBMP/560100/0248,Leather New Factory,"925/2, Factory Road, Bommanahalli, Bengaluru, B'lore",560100,ISGHK9783M,29ISGHK9783M9ZH,BBMP,factory leather new,"925 2, factory road, bommanahalli, bangalore, bangalore",True,True,ISGHK9783M,29ISGHK9783M9ZH
BBMP/560058/0249,Global Leather Pvt Ltd,"973/8, Main Road, BEL Road, Bengaluru, 560058",560058,HGSCV2819I,29HGSCV2819I4Z6,BBMP,global leather limited private,"973 8, main road, bel road, bangalore, 560058",True,True,HGSCV2819I,29HGSCV2819I4Z6
BBMP/560100/0250,KS Garments Co,"Service Road, Hosur Road, Bengaluru, 560100",560100,MXCCD3560V,,BBMP,company garments ks,"service road, hosur road, bangalore, 560100",True,False,MXCCD3560V,
BBMP/560058/0251,Engg United Co,"650/9, Factory Road, Yeshwanthpur, Bengaluru, 560058",560058,QXMCV7265B,29QXMCV7265B3ZU,BBMP,company engineering united,"650 9, factory road, yeshwanthpur, bangalore, 560058",True,True,QXMCV7265B,29QXMCV7265B3ZU
BBMP/560058/0252,Global Pumps International,"197/9, Cross Road, BEL Road, Bengaluru, 560058",560058,OBCAF5865Y,,BBMP,global international pumps,"197 9, cross road, bel road, bangalore, 560058",True,False,OBCAF5865Y,
BBMP/560058/0253,Sri Garments Ltd,"422/4, Ring Road, Peenya, Bengaluru, 560058",560058,VTGPI2422G,,BBMP,garments limited sri,"422 4, ring road, peenya, bangalore, 560058",True,False,VTGPI2422G,
BBMP/560058/0254,Venkateshwara Pumps & Co,"Cross Road, BEL Road, Bengaluru, 560058",560058,NADHG2081E,29NADHG2081E2ZH,BBMP,company pumps venkateshwara,"cross road, bel road, bangalore, 560058",True,True,NADHG2081E,29NADHG2081E2ZH
BBMP/560058/0258,Southern Textiles International,"475/3, Industrial Road, Rajajinagar Industrial Estate, Bengaluru, 560058",560058,KQXAG7686M,29KQXAG7686M3ZR,BBMP,international southern textiles,"475 3, industrial road, rajajinagar industrial estate, bangalore, 560058",True,True,KQXAG7686M,29KQXAG7686M3ZR
BBMP/560058/0259,Venkateshwara Printing & Co,"904/5, Industrial Road, Peenya Industrial Area, Bengaluru, B'lore",560058,COOFI4989C,29COOFI4989C8ZM,BBMP,company printing venkateshwara,"904 5, industrial road, peenya industrial area, bangalore, bangalore",True,True,COOFI4989C,29COOFI4989C8ZM
